district,horizon,date,actual,lower,prediction,upper,interval_width,within_interval
Colombo,1,2024-04-20,111,67,110,225,158,1
Colombo,1,2024-04-27,114,95,156,323,228,1
Colombo,1,2024-05-04,75,98,169,349,251,0
Colombo,1,2024-05-11,133,59,107,203,144,1
Colombo,1,2024-05-18,119,81,142,299,218,1
Colombo,1,2024-05-25,156,94,157,332,238,1
Colombo,1,2024-06-01,158,114,199,424,310,1
Colombo,1,2024-06-08,182,140,242,504,364,1
Colombo,1,2024-06-15,218,126,219,446,320,1
Colombo,1,2024-06-22,245,122,207,415,293,1
Colombo,1,2024-06-29,292,118,199,399,281,1
Colombo,1,2024-07-06,320,128,215,434,306,1
Colombo,1,2024-07-13,312,122,206,417,295,1
Colombo,1,2024-07-20,321,124,213,432,308,1
Colombo,1,2024-07-27,308,120,205,411,291,1
Colombo,1,2024-08-03,279,121,208,421,300,1
Colombo,1,2024-08-10,266,113,193,385,272,1
Colombo,1,2024-08-17,263,118,206,419,301,1
Colombo,1,2024-08-24,250,127,223,457,330,1
Colombo,1,2024-08-31,192,127,218,443,316,1
Colombo,1,2024-09-07,226,129,228,467,338,1
Colombo,1,2024-09-14,202,131,227,462,331,1
Colombo,1,2024-09-21,143,114,196,391,277,1
Colombo,1,2024-09-28,169,77,130,251,174,1
Colombo,1,2024-10-05,172,85,139,273,188,1
Colombo,1,2024-10-12,180,90,154,314,224,1
Colombo,1,2024-10-19,161,107,182,387,280,1
Colombo,1,2024-10-26,141,126,215,442,316,1
Colombo,1,2024-11-02,152,111,199,402,291,1
Colombo,1,2024-11-09,156,117,205,415,298,1
Colombo,1,2024-11-16,191,118,204,415,297,1
Colombo,1,2024-11-23,185,133,230,470,337,1
Colombo,1,2024-11-30,163,132,233,477,345,1
Colombo,1,2024-12-07,247,119,206,414,295,1
Colombo,1,2024-12-14,220,123,214,434,311,1
Colombo,1,2024-12-21,231,128,222,445,317,1
Colombo,1,2024-12-28,200,116,198,393,277,1
Colombo,1,2025-01-04,245,101,178,349,248,1
Colombo,1,2025-01-11,247,104,175,343,239,1
Colombo,1,2025-01-18,284,104,176,347,243,1
Colombo,1,2025-01-25,225,115,197,395,280,1
Colombo,1,2025-02-01,252,116,199,399,283,1
Colombo,1,2025-02-08,252,108,188,371,263,1
Colombo,1,2025-02-15,217,102,177,346,244,1
Colombo,1,2025-02-22,219,92,154,300,208,1
Galle,1,2023-01-07,54,15,29,48,33,0
Galle,1,2023-01-14,40,18,37,59,41,1
Galle,1,2023-01-21,48,20,44,69,49,1
Galle,1,2023-01-28,58,14,32,52,38,0
Galle,1,2023-02-04,49,14,31,62,48,1
Galle,1,2023-02-11,35,21,41,70,49,1
Galle,1,2023-02-18,30,20,41,53,33,1
Galle,1,2023-02-25,32,11,30,47,36,1
Galle,1,2023-03-04,41,10,26,45,35,1
Galle,1,2023-03-11,46,14,27,45,31,0
Galle,1,2023-03-18,35,12,29,50,38,1
Galle,1,2023-03-25,42,14,28,57,43,1
Galle,1,2023-04-01,31,16,33,60,44,1
Galle,1,2023-04-08,50,14,29,46,32,0
Galle,1,2023-04-15,70,17,41,62,45,0
Galle,1,2023-04-22,49,35,61,105,70,1
Galle,1,2023-04-29,53,26,45,96,70,1
Galle,1,2023-05-06,62,22,38,81,59,1
Galle,1,2023-05-13,69,27,49,105,78,1
Galle,1,2023-05-20,57,31,64,138,107,1
Galle,1,2023-05-27,92,30,68,146,116,1
Galle,1,2023-06-03,69,41,92,204,163,1
Galle,1,2023-06-10,76,42,88,175,133,1
Galle,1,2023-06-17,85,34,73,142,108,1
Galle,1,2023-06-24,94,39,71,121,82,1
Galle,1,2023-07-01,73,31,66,125,94,1
Galle,1,2023-07-08,92,34,61,118,84,1
Galle,1,2023-07-15,83,36,65,113,77,1
Galle,1,2023-07-22,87,33,66,108,75,1
Galle,1,2023-07-29,73,36,60,96,60,1
Galle,1,2023-08-05,111,30,53,77,47,0
Galle,1,2023-08-12,89,35,51,89,54,1
Galle,1,2023-08-19,98,39,60,103,64,1
Galle,1,2023-08-26,48,39,56,92,53,1
Galle,1,2023-09-02,64,22,51,89,67,1
Galle,1,2023-09-09,56,23,39,86,63,1
Galle,1,2023-09-16,49,24,46,95,71,1
Galle,1,2023-09-23,45,23,54,110,87,1
Galle,1,2023-09-30,53,21,49,106,85,1
Galle,1,2023-10-07,68,21,48,103,82,1
Galle,1,2023-10-14,45,28,63,129,101,1
Galle,1,2023-10-21,81,22,50,105,83,1
Galle,1,2023-10-28,83,41,82,180,139,1
Galle,1,2023-11-04,4,45,90,183,138,0
Galle,1,2023-11-11,83,10,29,63,53,0
Galle,1,2023-11-18,89,17,41,89,72,1
Galle,1,2023-11-25,121,45,84,164,119,1
Galle,1,2023-12-02,154,78,141,301,223,1
Galle,1,2023-12-09,113,87,150,318,231,1
Galle,1,2023-12-16,126,56,105,222,166,1
Galle,1,2023-12-23,93,63,120,244,181,1
Galle,1,2023-12-30,107,58,104,203,145,1
Galle,1,2024-01-06,84,38,75,143,105,1
Galle,1,2024-01-13,132,35,68,130,95,0
Galle,1,2024-01-20,119,50,89,171,121,1
Galle,1,2024-01-27,111,46,92,161,115,1
Galle,1,2024-02-03,103,47,87,148,101,1
Galle,1,2024-02-10,66,42,71,121,79,1
Galle,1,2024-02-17,42,28,51,75,47,1
Galle,1,2024-02-24,75,20,36,51,31,0
Galle,1,2024-03-02,40,19,32,50,31,1
Galle,1,2024-03-09,28,20,37,54,34,1
Galle,1,2024-03-16,30,16,26,40,24,1
Galle,1,2024-03-23,20,12,21,32,20,1
Galle,1,2024-03-30,32,5,18,29,24,0
Galle,1,2024-04-06,18,9,17,26,17,1
Galle,1,2024-04-13,19,5,14,25,20,1
Galle,1,2024-04-20,23,4,14,23,19,1
Galle,1,2024-04-27,24,6,16,27,21,1
Galle,1,2024-05-04,21,6,20,36,30,1
Galle,1,2024-05-11,24,7,19,31,24,1
Galle,1,2024-05-18,13,8,23,39,31,1
Galle,1,2024-05-25,26,7,18,38,31,1
Galle,1,2024-06-01,9,6,20,33,27,1
Galle,1,2024-06-08,21,7,20,34,27,1
Galle,1,2024-06-15,26,6,23,37,31,1
Galle,1,2024-06-22,32,13,25,46,33,1
Galle,1,2024-06-29,29,11,28,44,33,1
Galle,1,2024-07-06,34,11,27,48,37,1
Galle,1,2024-07-13,31,13,26,41,28,1
Galle,1,2024-07-20,33,11,29,47,36,1
Galle,1,2024-07-27,32,16,33,48,32,1
Galle,1,2024-08-03,46,12,28,49,37,1
Galle,1,2024-08-10,40,16,30,48,32,1
Galle,1,2024-08-17,27,12,35,60,48,1
Galle,1,2024-08-24,50,10,27,47,37,0
Galle,1,2024-08-31,38,17,39,54,37,1
Galle,1,2024-09-07,35,14,40,68,54,1
Galle,1,2024-09-14,32,16,35,57,41,1
Galle,1,2024-09-21,46,16,31,45,29,0
Galle,1,2024-09-28,35,19,34,48,29,1
Galle,1,2024-10-05,35,15,36,51,36,1
Galle,1,2024-10-12,27,16,32,61,45,1
Galle,1,2024-10-19,21,12,25,50,38,1
Galle,1,2024-10-26,26,7,19,32,25,1
Galle,1,2024-11-02,27,9,25,35,26,1
Galle,1,2024-11-09,25,7,22,37,30,1
Galle,1,2024-11-16,59,7,21,32,25,0
Galle,1,2024-11-23,26,15,34,58,43,1
Galle,1,2024-11-30,37,15,31,67,52,1
Galle,1,2024-12-07,34,14,31,50,36,1
Galle,1,2024-12-14,27,14,29,44,30,1
Galle,1,2024-12-21,25,9,27,46,37,1
Galle,1,2024-12-28,30,12,24,40,28,1
Galle,1,2025-01-04,82,10,21,34,24,0
Galle,1,2025-01-11,51,27,51,85,58,1
Galle,1,2025-01-18,48,30,54,85,55,1
Galle,1,2025-01-25,53,18,36,61,43,1
Galle,1,2025-02-01,44,17,36,59,42,1
Galle,1,2025-02-08,44,22,43,59,37,1
Galle,1,2025-02-15,43,19,38,52,33,1
Galle,1,2025-02-22,21,19,37,55,36,1
Gampaha,1,2023-01-07,146,72,112,252,180,1
Gampaha,1,2023-01-14,196,104,166,349,245,1
Gampaha,1,2023-01-21,218,108,185,368,260,1
Gampaha,1,2023-01-28,154,109,185,369,260,1
Gampaha,1,2023-02-04,172,96,169,342,246,1
Gampaha,1,2023-02-11,179,90,156,305,215,1
Gampaha,1,2023-02-18,162,80,135,259,179,1
Gampaha,1,2023-02-25,203,86,149,301,215,1
Gampaha,1,2023-03-04,153,110,181,364,254,1
Gampaha,1,2023-03-11,136,92,159,320,228,1
Gampaha,1,2023-03-18,137,79,143,282,203,1
Gampaha,1,2023-03-25,227,82,149,307,225,1
Gampaha,1,2023-04-01,124,113,188,388,275,1
Gampaha,1,2023-04-08,115,93,167,346,253,1
Gampaha,1,2023-04-15,35,73,133,255,182,0
Gampaha,1,2023-04-22,123,28,56,106,78,0
Gampaha,1,2023-04-29,132,39,73,151,112,1
Gampaha,1,2023-05-06,217,63,107,230,167,1
Gampaha,1,2023-05-13,165,101,181,405,304,1
Gampaha,1,2023-05-20,104,120,203,420,300,0
Gampaha,1,2023-05-27,345,74,133,256,182,0
Gampaha,1,2023-06-03,351,106,176,349,243,0
Gampaha,1,2023-06-10,433,120,196,393,273,0
Gampaha,1,2023-06-17,412,119,207,415,296,1
Gampaha,1,2023-06-24,302,116,200,399,283,1
Gampaha,1,2023-07-01,314,105,183,366,261,1
Gampaha,1,2023-07-08,308,106,187,379,273,1
Gampaha,1,2023-07-15,238,109,186,371,262,1
Gampaha,1,2023-07-22,256,92,160,313,221,1
Gampaha,1,2023-07-29,247,92,156,308,216,1
Gampaha,1,2023-08-05,190,88,146,284,196,1
Gampaha,1,2023-08-12,166,76,123,238,162,1
Gampaha,1,2023-08-19,164,66,103,198,132,1
Gampaha,1,2023-08-26,107,67,102,199,132,1
Gampaha,1,2023-09-02,65,57,104,209,152,1
Gampaha,1,2023-09-09,81,40,69,155,115,1
Gampaha,1,2023-09-16,58,41,83,195,154,1
Gampaha,1,2023-09-23,46,46,89,199,153,1
Gampaha,1,2023-09-30,108,25,61,149,124,1
Gampaha,1,2023-10-07,90,39,87,194,155,1
Gampaha,1,2023-10-14,110,61,123,272,211,1
Gampaha,1,2023-10-21,178,83,158,350,267,1
Gampaha,1,2023-10-28,163,118,212,459,341,1
Gampaha,1,2023-11-04,21,92,176,376,284,0
Gampaha,1,2023-11-11,38,28,73,174,146,1
Gampaha,1,2023-11-18,32,12,43,99,87,1
Gampaha,1,2023-11-25,92,13,41,87,74,0
Gampaha,1,2023-12-02,192,60,116,269,209,1
Gampaha,1,2023-12-09,130,126,216,465,339,1
Gampaha,1,2023-12-16,217,99,187,397,298,1
Gampaha,1,2023-12-23,146,114,209,444,330,1
Gampaha,1,2023-12-30,146,115,200,408,293,1
Gampaha,1,2024-01-06,111,95,177,361,266,1
Gampaha,1,2024-01-13,147,70,139,281,211,1
Gampaha,1,2024-01-20,150,82,142,281,199,1
Gampaha,1,2024-01-27,144,76,130,257,181,1
Gampaha,1,2024-02-03,165,73,120,229,156,1
Gampaha,1,2024-02-10,155,76,123,238,162,1
Gampaha,1,2024-02-17,111,67,105,201,134,1
Gampaha,1,2024-02-24,102,50,77,144,94,1
Gampaha,1,2024-03-02,68,42,63,113,71,1
Gampaha,1,2024-03-09,90,32,52,83,51,0
Gampaha,1,2024-03-16,80,33,47,81,48,1
Gampaha,1,2024-03-23,60,37,56,101,64,1
Gampaha,1,2024-03-30,66,32,51,85,53,1
Gampaha,1,2024-04-06,46,31,48,85,54,1
Gampaha,1,2024-04-13,68,23,46,79,56,1
Gampaha,1,2024-04-20,43,33,52,107,74,1
Gampaha,1,2024-04-27,48,28,51,99,71,1
Gampaha,1,2024-05-04,55,26,47,92,66,1
Gampaha,1,2024-05-11,70,32,52,98,66,1
Gampaha,1,2024-05-18,40,40,71,157,117,1
Gampaha,1,2024-05-25,48,35,63,136,101,1
Gampaha,1,2024-06-01,77,19,53,116,97,1
Gampaha,1,2024-06-08,105,50,94,213,163,1
Gampaha,1,2024-06-15,81,79,132,284,205,1
Gampaha,1,2024-06-22,103,57,97,189,132,1
Gampaha,1,2024-06-29,139,61,92,184,123,1
Gampaha,1,2024-07-06,125,86,137,283,197,1
Gampaha,1,2024-07-13,129,79,127,248,169,1
Gampaha,1,2024-07-20,157,75,131,265,190,1
Gampaha,1,2024-07-27,148,85,137,269,184,1
Gampaha,1,2024-08-03,174,83,141,287,204,1
Gampaha,1,2024-08-10,123,88,145,283,195,1
Gampaha,1,2024-08-17,124,74,135,279,205,1
Gampaha,1,2024-08-24,122,67,129,274,207,1
Gampaha,1,2024-08-31,128,79,135,278,199,1
Gampaha,1,2024-09-07,84,89,159,343,254,0
Gampaha,1,2024-09-14,96,69,124,247,178,1
Gampaha,1,2024-09-21,91,56,90,171,115,1
Gampaha,1,2024-09-28,101,46,66,122,76,1
Gampaha,1,2024-10-05,120,55,90,179,124,1
Gampaha,1,2024-10-12,95,61,107,221,160,1
Gampaha,1,2024-10-19,98,55,109,242,187,1
Gampaha,1,2024-10-26,103,84,148,322,238,1
Gampaha,1,2024-11-02,111,84,152,320,236,1
Gampaha,1,2024-11-09,95,85,156,334,249,1
Gampaha,1,2024-11-16,153,73,138,295,222,1
Gampaha,1,2024-11-23,186,105,184,397,292,1
Gampaha,1,2024-11-30,133,117,204,434,317,1
Gampaha,1,2024-12-07,161,104,182,369,265,1
Gampaha,1,2024-12-14,103,97,173,358,261,1
Gampaha,1,2024-12-21,131,79,146,295,216,1
Gampaha,1,2024-12-28,186,75,125,239,164,1
Gampaha,1,2025-01-04,191,82,136,274,192,1
Gampaha,1,2025-01-11,157,92,145,285,193,1
Gampaha,1,2025-01-18,184,81,141,278,197,1
Gampaha,1,2025-01-25,162,93,163,329,236,1
Gampaha,1,2025-02-01,131,97,167,340,243,1
Gampaha,1,2025-02-08,131,73,129,245,172,1
Gampaha,1,2025-02-15,132,63,98,186,123,1
Gampaha,1,2025-02-22,119,62,89,171,109,1
Hambantota,1,2023-01-07,19,6,17,29,23,1
Hambantota,1,2023-01-14,24,10,19,35,25,1
Hambantota,1,2023-01-21,22,10,20,38,28,1
Hambantota,1,2023-01-28,17,5,14,28,23,1
Hambantota,1,2023-02-04,29,2,9,23,21,0
Hambantota,1,2023-02-11,20,6,14,26,20,1
Hambantota,1,2023-02-18,31,9,22,38,29,1
Hambantota,1,2023-02-25,24,9,23,36,27,1
Hambantota,1,2023-03-04,28,8,21,42,34,1
Hambantota,1,2023-03-11,22,9,18,31,22,1
Hambantota,1,2023-03-18,20,7,19,29,22,1
Hambantota,1,2023-03-25,33,6,18,30,24,0
Hambantota,1,2023-04-01,29,14,28,42,28,1
Hambantota,1,2023-04-08,27,15,27,44,29,1
Hambantota,1,2023-04-15,69,9,26,40,31,0
Hambantota,1,2023-04-22,44,28,45,76,48,1
Hambantota,1,2023-04-29,36,19,39,79,60,1
Hambantota,1,2023-05-06,35,20,33,72,52,1
Hambantota,1,2023-05-13,48,12,24,43,31,0
Hambantota,1,2023-05-20,44,14,34,63,49,1
Hambantota,1,2023-05-27,41,26,50,85,59,1
Hambantota,1,2023-06-03,82,23,48,83,60,1
Hambantota,1,2023-06-10,76,40,70,141,101,1
Hambantota,1,2023-06-17,53,44,75,143,99,1
Hambantota,1,2023-06-24,46,31,53,86,55,1
Hambantota,1,2023-07-01,52,22,39,60,38,1
Hambantota,1,2023-07-08,41,17,32,61,44,1
Hambantota,1,2023-07-15,28,16,35,56,40,1
Hambantota,1,2023-07-22,23,18,32,48,30,1
Hambantota,1,2023-07-29,18,16,27,46,30,1
Hambantota,1,2023-08-05,25,12,20,37,25,1
Hambantota,1,2023-08-12,22,12,20,35,23,1
Hambantota,1,2023-08-19,13,9,18,32,23,1
Hambantota,1,2023-08-26,12,9,17,29,20,1
Hambantota,1,2023-09-02,25,4,13,24,20,0
Hambantota,1,2023-09-09,11,6,17,39,33,1
Hambantota,1,2023-09-16,7,5,14,32,27,1
Hambantota,1,2023-09-23,5,5,11,24,19,1
Hambantota,1,2023-09-30,17,4,10,22,18,1
Hambantota,1,2023-10-07,8,6,17,32,26,1
Hambantota,1,2023-10-14,5,6,15,35,29,0
Hambantota,1,2023-10-21,7,4,10,26,22,1
Hambantota,1,2023-10-28,13,1,9,18,17,1
Hambantota,1,2023-11-04,3,4,12,24,20,0
Hambantota,1,2023-11-11,7,1,8,16,15,1
Hambantota,1,2023-11-18,7,1,7,13,12,1
Hambantota,1,2023-11-25,42,3,9,16,13,0
Hambantota,1,2023-12-02,55,6,16,32,26,0
Hambantota,1,2023-12-09,43,19,38,77,58,1
Hambantota,1,2023-12-16,72,14,33,69,55,0
Hambantota,1,2023-12-23,18,24,50,112,88,0
Hambantota,1,2023-12-30,38,14,32,64,50,1
Hambantota,1,2024-01-06,55,1,16,41,40,0
Hambantota,1,2024-01-13,33,7,24,45,38,1
Hambantota,1,2024-01-20,50,13,31,52,39,1
Hambantota,1,2024-01-27,37,23,42,67,44,1
Hambantota,1,2024-02-03,29,23,41,68,45,1
Hambantota,1,2024-02-10,14,20,31,52,32,0
Hambantota,1,2024-02-17,35,10,16,30,20,0
Hambantota,1,2024-02-24,18,11,20,33,22,1
Hambantota,1,2024-03-02,22,10,18,33,23,1
Hambantota,1,2024-03-09,27,10,19,32,22,1
Hambantota,1,2024-03-16,17,11,20,33,22,1
Hambantota,1,2024-03-23,29,8,16,29,21,1
Hambantota,1,2024-03-30,13,8,19,29,21,1
Hambantota,1,2024-04-06,10,4,14,25,21,1
Hambantota,1,2024-04-13,32,1,11,21,20,0
Hambantota,1,2024-04-20,12,5,16,25,20,1
Hambantota,1,2024-04-27,15,3,14,27,24,1
Hambantota,1,2024-05-04,18,4,16,26,22,1
Hambantota,1,2024-05-11,9,4,13,24,20,1
Hambantota,1,2024-05-18,6,5,15,26,21,1
Hambantota,1,2024-05-25,12,3,11,20,17,1
Hambantota,1,2024-06-01,16,3,12,19,16,1
Hambantota,1,2024-06-08,9,5,12,19,14,1
Hambantota,1,2024-06-15,8,4,13,22,18,1
Hambantota,1,2024-06-22,10,6,14,29,23,1
Hambantota,1,2024-06-29,12,3,12,26,23,1
Hambantota,1,2024-07-06,5,4,10,20,16,1
Hambantota,1,2024-07-13,15,3,8,18,15,1
Hambantota,1,2024-07-20,14,5,11,24,19,1
Hambantota,1,2024-07-27,11,4,13,24,20,1
Hambantota,1,2024-08-03,5,6,14,28,22,0
Hambantota,1,2024-08-10,8,3,10,20,17,1
Hambantota,1,2024-08-17,11,2,7,20,18,1
Hambantota,1,2024-08-24,15,0,8,15,15,1
Hambantota,1,2024-08-31,10,3,10,20,17,1
Hambantota,1,2024-09-07,14,4,10,17,13,1
Hambantota,1,2024-09-14,10,4,13,22,18,1
Hambantota,1,2024-09-21,10,4,13,29,25,1
Hambantota,1,2024-09-28,10,3,12,24,21,1
Hambantota,1,2024-10-05,11,3,12,25,22,1
Hambantota,1,2024-10-12,14,3,14,25,22,1
Hambantota,1,2024-10-19,9,3,11,21,18,1
Hambantota,1,2024-10-26,10,2,9,16,14,1
Hambantota,1,2024-11-02,12,4,11,15,11,1
Hambantota,1,2024-11-09,4,3,10,17,14,1
Hambantota,1,2024-11-16,23,3,7,16,13,0
Hambantota,1,2024-11-23,6,5,14,22,17,1
Hambantota,1,2024-11-30,15,5,11,26,21,1
Hambantota,1,2024-12-07,12,4,13,26,22,1
Hambantota,1,2024-12-14,22,6,11,24,18,1
Hambantota,1,2024-12-21,21,6,16,27,21,1
Hambantota,1,2024-12-28,36,6,16,30,24,0
Hambantota,1,2025-01-04,35,5,17,28,23,0
Hambantota,1,2025-01-11,32,17,36,62,45,1
Hambantota,1,2025-01-18,24,15,31,57,42,1
Hambantota,1,2025-01-25,22,13,26,54,41,1
Hambantota,1,2025-02-01,15,7,14,32,25,1
Hambantota,1,2025-02-08,15,7,21,35,28,1
Hambantota,1,2025-02-15,10,11,20,37,26,0
Hambantota,1,2025-02-22,12,6,15,31,25,1
Jaffna,1,2023-01-07,135,50,69,150,100,1
Jaffna,1,2023-01-14,89,76,117,237,161,1
Jaffna,1,2023-01-21,70,56,82,154,98,1
Jaffna,1,2023-01-28,63,32,53,91,59,1
Jaffna,1,2023-02-04,46,37,61,120,83,1
Jaffna,1,2023-02-11,39,22,38,64,42,1
Jaffna,1,2023-02-18,44,21,33,52,31,1
Jaffna,1,2023-02-25,33,21,36,59,38,1
Jaffna,1,2023-03-04,69,18,34,55,37,0
Jaffna,1,2023-03-11,48,26,37,66,40,1
Jaffna,1,2023-03-18,55,27,45,68,41,1
Jaffna,1,2023-03-25,58,26,41,71,45,1
Jaffna,1,2023-04-01,64,28,46,72,44,1
Jaffna,1,2023-04-08,48,31,45,73,42,1
Jaffna,1,2023-04-15,53,26,44,68,42,1
Jaffna,1,2023-04-22,74,24,38,62,38,0
Jaffna,1,2023-04-29,38,34,48,92,58,1
Jaffna,1,2023-05-06,48,38,64,125,87,1
Jaffna,1,2023-05-13,52,30,52,124,94,1
Jaffna,1,2023-05-20,58,25,49,98,73,1
Jaffna,1,2023-05-27,44,32,55,101,69,1
Jaffna,1,2023-06-03,51,28,47,79,51,1
Jaffna,1,2023-06-10,57,25,41,68,43,1
Jaffna,1,2023-06-17,26,25,42,68,43,1
Jaffna,1,2023-06-24,24,17,32,51,34,1
Jaffna,1,2023-07-01,27,11,18,29,18,1
Jaffna,1,2023-07-08,38,10,17,32,22,0
Jaffna,1,2023-07-15,27,12,25,43,31,1
Jaffna,1,2023-07-22,36,14,26,43,29,1
Jaffna,1,2023-07-29,27,14,26,42,28,1
Jaffna,1,2023-08-05,29,13,25,41,28,1
Jaffna,1,2023-08-12,30,11,22,36,25,1
Jaffna,1,2023-08-19,49,11,23,36,25,0
Jaffna,1,2023-08-26,19,19,32,51,32,1
Jaffna,1,2023-09-02,31,10,24,39,29,1
Jaffna,1,2023-09-09,34,10,20,35,25,1
Jaffna,1,2023-09-16,25,11,21,39,28,1
Jaffna,1,2023-09-23,26,10,21,43,33,1
Jaffna,1,2023-09-30,50,9,20,41,32,0
Jaffna,1,2023-10-07,22,23,47,107,84,0
Jaffna,1,2023-10-14,26,13,30,65,52,1
Jaffna,1,2023-10-21,24,8,21,45,37,1
Jaffna,1,2023-10-28,35,10,19,36,26,1
Jaffna,1,2023-11-04,49,12,25,48,36,0
Jaffna,1,2023-11-11,100,23,52,103,80,1
Jaffna,1,2023-11-18,141,43,91,207,164,1
Jaffna,1,2023-11-25,196,92,169,373,281,1
Jaffna,1,2023-12-02,311,124,222,474,350,1
Jaffna,1,2023-12-09,423,159,276,576,417,1
Jaffna,1,2023-12-16,706,163,284,580,417,0
Jaffna,1,2023-12-23,746,147,262,535,388,0
Jaffna,1,2023-12-30,623,147,255,516,369,0
Jaffna,1,2024-01-06,805,141,247,494,353,0
Jaffna,1,2024-01-13,595,135,237,473,338,0
Jaffna,1,2024-01-20,746,131,227,454,323,0
Jaffna,1,2024-01-27,483,127,222,445,318,0
Jaffna,1,2024-02-03,410,121,212,421,300,1
Jaffna,1,2024-02-10,292,113,194,384,271,1
Jaffna,1,2024-02-17,224,98,168,331,233,1
Jaffna,1,2024-02-24,148,84,142,276,192,1
Jaffna,1,2024-03-02,143,68,108,208,140,1
Jaffna,1,2024-03-09,99,61,92,176,115,1
Jaffna,1,2024-03-16,67,46,69,125,79,1
Jaffna,1,2024-03-23,68,31,48,78,47,1
Jaffna,1,2024-03-30,60,30,44,73,43,1
Jaffna,1,2024-04-06,42,30,45,72,42,1
Jaffna,1,2024-04-13,34,22,38,57,35,1
Jaffna,1,2024-04-20,35,16,31,46,30,1
Jaffna,1,2024-04-27,28,15,29,44,29,1
Jaffna,1,2024-05-04,19,12,26,41,29,1
Jaffna,1,2024-05-11,16,8,19,32,24,1
Jaffna,1,2024-05-18,5,7,15,29,22,0
Jaffna,1,2024-05-25,23,9,19,42,33,1
Jaffna,1,2024-06-01,22,3,14,37,34,1
Jaffna,1,2024-06-08,18,5,18,45,40,1
Jaffna,1,2024-06-15,11,7,17,40,33,1
Jaffna,1,2024-06-22,20,5,11,30,25,1
Jaffna,1,2024-06-29,21,5,12,25,20,1
Jaffna,1,2024-07-06,15,6,14,31,25,1
Jaffna,1,2024-07-13,18,5,13,27,22,1
Jaffna,1,2024-07-20,10,5,12,23,18,1
Jaffna,1,2024-07-27,13,3,9,19,16,1
Jaffna,1,2024-08-03,6,3,7,13,10,1
Jaffna,1,2024-08-10,11,2,4,11,9,1
Jaffna,1,2024-08-17,16,1,4,12,11,0
Jaffna,1,2024-08-24,15,2,5,12,10,0
Jaffna,1,2024-08-31,8,3,5,12,9,1
Jaffna,1,2024-09-07,11,2,4,12,10,1
Jaffna,1,2024-09-14,8,2,4,12,10,1
Jaffna,1,2024-09-21,15,2,5,14,12,0
Jaffna,1,2024-09-28,11,3,6,16,13,1
Jaffna,1,2024-10-05,10,2,6,15,13,1
Jaffna,1,2024-10-12,11,4,8,21,17,1
Jaffna,1,2024-10-19,7,4,16,35,31,1
Jaffna,1,2024-10-26,30,0,6,23,23,0
Jaffna,1,2024-11-02,26,8,18,45,37,1
Jaffna,1,2024-11-09,25,7,21,51,44,1
Jaffna,1,2024-11-16,37,10,22,47,37,1
Jaffna,1,2024-11-23,47,17,33,72,55,1
Jaffna,1,2024-11-30,35,24,58,117,93,1
Jaffna,1,2024-12-07,60,13,33,76,63,1
Jaffna,1,2024-12-14,76,22,52,123,101,1
Jaffna,1,2024-12-21,76,55,101,222,167,1
Jaffna,1,2024-12-28,58,54,91,181,127,1
Jaffna,1,2025-01-04,52,34,52,93,59,1
Jaffna,1,2025-01-11,37,29,46,74,45,1
Jaffna,1,2025-01-18,57,23,39,70,47,1
Jaffna,1,2025-01-25,39,28,44,90,62,1
Jaffna,1,2025-02-01,35,26,42,77,51,1
Jaffna,1,2025-02-08,35,19,33,51,32,1
Jaffna,1,2025-02-15,30,18,32,52,34,1
Jaffna,1,2025-02-22,28,14,28,46,32,1
Kalutara,1,2023-01-07,86,59,92,177,118,1
Kalutara,1,2023-01-14,81,51,81,155,104,1
Kalutara,1,2023-01-21,94,49,78,144,95,1
Kalutara,1,2023-01-28,105,48,81,161,113,1
Kalutara,1,2023-02-04,84,59,102,207,148,1
Kalutara,1,2023-02-11,46,50,85,158,108,0
Kalutara,1,2023-02-18,28,27,49,72,45,1
Kalutara,1,2023-02-25,62,15,35,55,40,0
Kalutara,1,2023-03-04,47,24,41,74,50,1
Kalutara,1,2023-03-11,49,26,46,84,58,1
Kalutara,1,2023-03-18,28,23,44,78,55,1
Kalutara,1,2023-03-25,54,20,37,72,52,1
Kalutara,1,2023-04-01,48,21,43,92,71,1
Kalutara,1,2023-04-08,95,23,49,100,77,1
Kalutara,1,2023-04-15,124,60,109,239,179,1
Kalutara,1,2023-04-22,90,76,130,268,192,1
Kalutara,1,2023-04-29,96,47,95,200,153,1
Kalutara,1,2023-05-06,99,40,78,165,125,1
Kalutara,1,2023-05-13,90,51,98,219,168,1
Kalutara,1,2023-05-20,165,67,131,280,213,1
Kalutara,1,2023-05-27,239,108,192,405,297,1
Kalutara,1,2023-06-03,192,122,216,446,324,1
Kalutara,1,2023-06-10,190,106,195,391,285,1
Kalutara,1,2023-06-17,161,94,177,359,265,1
Kalutara,1,2023-06-24,129,82,153,291,209,1
Kalutara,1,2023-07-01,99,61,117,220,159,1
Kalutara,1,2023-07-08,128,47,92,184,137,1
Kalutara,1,2023-07-15,84,60,98,191,131,1
Kalutara,1,2023-07-22,95,51,89,168,117,1
Kalutara,1,2023-07-29,80,47,73,129,82,1
Kalutara,1,2023-08-05,98,37,62,100,63,1
Kalutara,1,2023-08-12,87,40,59,102,62,1
Kalutara,1,2023-08-19,102,39,61,101,62,0
Kalutara,1,2023-08-26,72,40,58,100,60,1
